id,onet_id,element_id,element_name,scale_id,scale_name,data_value,active_status
24336,1033,2.B.3.g,Operation Monitoring,LV,Level,1.5,1
24337,1033,2.B.3.h,Operation and Control,IM,Importance,1.38,1
24338,1033,2.B.3.h,Operation and Control,LV,Level,0.75,1
24339,1033,2.B.3.j,Equipment Maintenance,IM,Importance,1.25,1
24340,1033,2.B.3.j,Equipment Maintenance,LV,Level,0.25,1
24341,1033,2.B.3.k,Troubleshooting,IM,Importance,1.75,1
24342,1033,2.B.3.k,Troubleshooting,LV,Level,0.88,1
24343,1033,2.B.3.l,Repairing,IM,Importance,1,1
24344,1033,2.B.3.l,Repairing,LV,Level,0,1
24345,1033,2.B.3.m,Quality Control Analysis,IM,Importance,2.12,1
24346,1033,2.B.3.m,Quality Control Analysis,LV,Level,1.38,1
24347,1033,2.B.4.e,Judgment and Decision Making,IM,Importance,3,1
24348,1033,2.B.4.e,Judgment and Decision Making,LV,Level,2.25,1
24349,1033,2.B.4.g,Systems Analysis,IM,Importance,2.25,1
24350,1033,2.B.4.g,Systems Analysis,LV,Level,2,1
24351,1033,2.B.4.h,Systems Evaluation,IM,Importance,2,1
24352,1033,2.B.4.h,Systems Evaluation,LV,Level,1.88,1
24353,1033,2.B.5.a,Time Management,IM,Importance,2.88,1
24354,1033,2.B.5.a,Time Management,LV,Level,2.5,1
24355,1033,2.B.5.b,Management of Financial Resources,IM,Importance,1.25,1
24356,1033,2.B.5.b,Management of Financial Resources,LV,Level,0.25,1
24357,1033,2.B.5.c,Management of Material Resources,IM,Importance,1.38,1
24358,1033,2.B.5.c,Management of Material Resources,LV,Level,0.5,1
24359,1033,2.B.5.d,Management of Personnel Resources,IM,Importance,2.5,1
24360,1033,2.B.5.d,Management of Personnel Resources,LV,Level,1.75,1
24361,61,2.A.1.a,Reading Comprehension,IM,Importance,3.75,1
24362,61,2.A.1.a,Reading Comprehension,LV,Level,3.88,1
24363,61,2.A.1.b,Active Listening,IM,Importance,4,1
24364,61,2.A.1.b,Active Listening,LV,Level,4,1
24365,61,2.A.1.c,Writing,IM,Importance,3.25,1
24366,61,2.A.1.c,Writing,LV,Level,4,1
24367,61,2.A.1.d,Speaking,IM,Importance,4,1
24368,61,2.A.1.d,Speaking,LV,Level,4,1
24369,61,2.A.1.e,Mathematics,IM,Importance,2.38,1
24370,61,2.A.1.e,Mathematics,LV,Level,2.88,1
24371,61,2.A.1.f,Science,IM,Importance,1.38,1
24372,61,2.A.1.f,Science,LV,Level,0.38,1
24373,61,2.A.2.a,Critical Thinking,IM,Importance,3.75,1
24374,61,2.A.2.a,Critical Thinking,LV,Level,4,1
24375,61,2.A.2.b,Active Learning,IM,Importance,3.38,1
24376,61,2.A.2.b,Active Learning,LV,Level,3.75,1
24377,61,2.A.2.c,Learning Strategies,IM,Importance,3,1
24378,61,2.A.2.c,Learning Strategies,LV,Level,3.25,1
24379,61,2.A.2.d,Monitoring,IM,Importance,3.25,1
24380,61,2.A.2.d,Monitoring,LV,Level,3.75,1
24381,61,2.B.1.a,Social Perceptiveness,IM,Importance,3.38,1
24382,61,2.B.1.a,Social Perceptiveness,LV,Level,3.12,1
24383,61,2.B.1.b,Coordination,IM,Importance,3.62,1
24384,61,2.B.1.b,Coordination,LV,Level,4.12,1
24385,61,2.B.1.c,Persuasion,IM,Importance,3.38,1
24386,61,2.B.1.c,Persuasion,LV,Level,3.62,1
24387,61,2.B.1.d,Negotiation,IM,Importance,3,1
24388,61,2.B.1.d,Negotiation,LV,Level,3.5,1
24389,61,2.B.1.e,Instructing,IM,Importance,3,1
24390,61,2.B.1.e,Instructing,LV,Level,3.62,1
24391,61,2.B.1.f,Service Orientation,IM,Importance,3,1
24392,61,2.B.1.f,Service Orientation,LV,Level,3.25,1
24393,61,2.B.2.i,Complex Problem Solving,IM,Importance,3.75,1
24394,61,2.B.2.i,Complex Problem Solving,LV,Level,3.62,1
24395,61,2.B.3.a,Operations Analysis,IM,Importance,3,1
24396,61,2.B.3.a,Operations Analysis,LV,Level,3.25,1
24397,61,2.B.3.b,Technology Design,IM,Importance,1.75,1
24398,61,2.B.3.b,Technology Design,LV,Level,1,1
24399,61,2.B.3.c,Equipment Selection,IM,Importance,1.75,1
24400,61,2.B.3.c,Equipment Selection,LV,Level,1.25,1
24401,61,2.B.3.d,Installation,IM,Importance,1,1
24402,61,2.B.3.d,Installation,LV,Level,0,1
24403,61,2.B.3.e,Programming,IM,Importance,1.62,1
24404,61,2.B.3.e,Programming,LV,Level,0.88,1
24405,61,2.B.3.g,Operation Monitoring,IM,Importance,1.88,1
24406,61,2.B.3.g,Operation Monitoring,LV,Level,1.38,1
24407,61,2.B.3.h,Operation and Control,IM,Importance,1.12,1
24408,61,2.B.3.h,Operation and Control,LV,Level,0.12,1
24409,61,2.B.3.j,Equipment Maintenance,IM,Importance,1.75,1
24410,61,2.B.3.j,Equipment Maintenance,LV,Level,0.88,1
24411,61,2.B.3.k,Troubleshooting,IM,Importance,1.88,1
24412,61,2.B.3.k,Troubleshooting,LV,Level,1.25,1
24413,61,2.B.3.l,Repairing,IM,Importance,1.75,1
24414,61,2.B.3.l,Repairing,LV,Level,1,1
24415,61,2.B.3.m,Quality Control Analysis,IM,Importance,2.5,1
24416,61,2.B.3.m,Quality Control Analysis,LV,Level,2.38,1
24417,61,2.B.4.e,Judgment and Decision Making,IM,Importance,3.88,1
24418,61,2.B.4.e,Judgment and Decision Making,LV,Level,3.75,1
24419,61,2.B.4.g,Systems Analysis,IM,Importance,3,1
24420,61,2.B.4.g,Systems Analysis,LV,Level,3,1
24421,61,2.B.4.h,Systems Evaluation,IM,Importance,2.88,1
24422,61,2.B.4.h,Systems Evaluation,LV,Level,3.5,1
24423,61,2.B.5.a,Time Management,IM,Importance,3.88,1
24424,61,2.B.5.a,Time Management,LV,Level,3.88,1
24425,61,2.B.5.b,Management of Financial Resources,IM,Importance,3,1
24426,61,2.B.5.b,Management of Financial Resources,LV,Level,3.38,1
24427,61,2.B.5.c,Management of Material Resources,IM,Importance,2.62,1
24428,61,2.B.5.c,Management of Material Resources,LV,Level,2.88,1
24429,61,2.B.5.d,Management of Personnel Resources,IM,Importance,3.38,1
24430,61,2.B.5.d,Management of Personnel Resources,LV,Level,3.5,1
24431,237,2.A.1.a,Reading Comprehension,IM,Importance,3.12,1
24432,237,2.A.1.a,Reading Comprehension,LV,Level,2.75,1
24433,237,2.A.1.b,Active Listening,IM,Importance,3.12,1
24434,237,2.A.1.b,Active Listening,LV,Level,2.75,1
24435,237,2.A.1.c,Writing,IM,Importance,2.88,1
24436,237,2.A.1.c,Writing,LV,Level,2.62,1
24437,237,2.A.1.d,Speaking,IM,Importance,3.12,1
24438,237,2.A.1.d,Speaking,LV,Level,2.88,1
24439,237,2.A.1.e,Mathematics,IM,Importance,2.12,1
24440,237,2.A.1.e,Mathematics,LV,Level,2,1
24441,237,2.A.1.f,Science,IM,Importance,1.38,1
24442,237,2.A.1.f,Science,LV,Level,0.38,1
24443,237,2.A.2.a,Critical Thinking,IM,Importance,3,1
24444,237,2.A.2.a,Critical Thinking,LV,Level,3.12,1
24445,237,2.A.2.b,Active Learning,IM,Importance,2.88,1
24446,237,2.A.2.b,Active Learning,LV,Level,2.62,1
24447,237,2.A.2.c,Learning Strategies,IM,Importance,2.25,1
24448,237,2.A.2.c,Learning Strategies,LV,Level,2.25,1
24449,237,2.A.2.d,Monitoring,IM,Importance,3,1
24450,237,2.A.2.d,Monitoring,LV,Level,2.75,1
24451,237,2.B.1.a,Social Perceptiveness,IM,Importance,3.12,1
24452,237,2.B.1.a,Social Perceptiveness,LV,Level,2.88,1
24453,237,2.B.1.b,Coordination,IM,Importance,2.5,1
24454,237,2.B.1.b,Coordination,LV,Level,2.12,1
24455,237,2.B.1.c,Persuasion,IM,Importance,3,1
24456,237,2.B.1.c,Persuasion,LV,Level,2.88,1
24457,237,2.B.1.d,Negotiation,IM,Importance,2.12,1
24458,237,2.B.1.d,Negotiation,LV,Level,2.12,1
24459,237,2.B.1.e,Instructing,IM,Importance,1.25,1
24460,237,2.B.1.e,Instructing,LV,Level,0.38,1
24461,237,2.B.1.f,Service Orientation,IM,Importance,2.88,1
24462,237,2.B.1.f,Service Orientation,LV,Level,2.88,1
24463,237,2.B.2.i,Complex Problem Solving,IM,Importance,2.88,1
24464,237,2.B.2.i,Complex Problem Solving,LV,Level,2.88,1
24465,237,2.B.3.a,Operations Analysis,IM,Importance,2.62,1
24466,237,2.B.3.a,Operations Analysis,LV,Level,2.38,1
24467,237,2.B.3.b,Technology Design,IM,Importance,1.88,1
24468,237,2.B.3.b,Technology Design,LV,Level,1.25,1
24469,237,2.B.3.c,Equipment Selection,IM,Importance,2.38,1
24470,237,2.B.3.c,Equipment Selection,LV,Level,2.12,1
24471,237,2.B.3.d,Installation,IM,Importance,1,1
24472,237,2.B.3.d,Installation,LV,Level,0,1
24473,237,2.B.3.e,Programming,IM,Importance,1.5,1
24474,237,2.B.3.e,Programming,LV,Level,0.5,1
24475,237,2.B.3.g,Operation Monitoring,IM,Importance,2.25,1
24476,237,2.B.3.g,Operation Monitoring,LV,Level,1.88,1
24477,237,2.B.3.h,Operation and Control,IM,Importance,2.25,1
24478,237,2.B.3.h,Operation and Control,LV,Level,2,1
24479,237,2.B.3.j,Equipment Maintenance,IM,Importance,1.88,1
24480,237,2.B.3.j,Equipment Maintenance,LV,Level,1.62,1
24481,237,2.B.3.k,Troubleshooting,IM,Importance,1.88,1
24482,237,2.B.3.k,Troubleshooting,LV,Level,1.62,1
24483,237,2.B.3.l,Repairing,IM,Importance,1.88,1
24484,237,2.B.3.l,Repairing,LV,Level,1.62,1
24485,237,2.B.3.m,Quality Control Analysis,IM,Importance,2.5,1
24486,237,2.B.3.m,Quality Control Analysis,LV,Level,2.5,1
24487,237,2.B.4.e,Judgment and Decision Making,IM,Importance,2.75,1
24488,237,2.B.4.e,Judgment and Decision Making,LV,Level,2.62,1
24489,237,2.B.4.g,Systems Analysis,IM,Importance,2,1
24490,237,2.B.4.g,Systems Analysis,LV,Level,1.75,1
24491,237,2.B.4.h,Systems Evaluation,IM,Importance,2.12,1
24492,237,2.B.4.h,Systems Evaluation,LV,Level,1.75,1
24493,237,2.B.5.a,Time Management,IM,Importance,2.62,1
24494,237,2.B.5.a,Time Management,LV,Level,2.12,1
24495,237,2.B.5.b,Management of Financial Resources,IM,Importance,2.25,1
24496,237,2.B.5.b,Management of Financial Resources,LV,Level,2,1
24497,237,2.B.5.c,Management of Material Resources,IM,Importance,2.5,1
24498,237,2.B.5.c,Management of Material Resources,LV,Level,2.12,1
24499,237,2.B.5.d,Management of Personnel Resources,IM,Importance,2.12,1
24500,237,2.B.5.d,Management of Personnel Resources,LV,Level,1.75,1
24501,382,2.A.1.a,Reading Comprehension,IM,Importance,2.75,1
24502,382,2.A.1.a,Reading Comprehension,LV,Level,3.25,1
24503,382,2.A.1.b,Active Listening,IM,Importance,3.25,1
24504,382,2.A.1.b,Active Listening,LV,Level,3.25,1
24505,382,2.A.1.c,Writing,IM,Importance,2.5,1
24506,382,2.A.1.c,Writing,LV,Level,2.62,1
24507,382,2.A.1.d,Speaking,IM,Importance,2.88,1
24508,382,2.A.1.d,Speaking,LV,Level,3,1
24509,382,2.A.1.e,Mathematics,IM,Importance,1.5,1
24510,382,2.A.1.e,Mathematics,LV,Level,1,1
24511,382,2.A.1.f,Science,IM,Importance,1,1
24512,382,2.A.1.f,Science,LV,Level,0,1
24513,382,2.A.2.a,Critical Thinking,IM,Importance,3.25,1
24514,382,2.A.2.a,Critical Thinking,LV,Level,3.5,1
24515,382,2.A.2.b,Active Learning,IM,Importance,3.38,1
24516,382,2.A.2.b,Active Learning,LV,Level,3.25,1
24517,382,2.A.2.c,Learning Strategies,IM,Importance,2.25,1
24518,382,2.A.2.c,Learning Strategies,LV,Level,2.38,1
24519,382,2.A.2.d,Monitoring,IM,Importance,2.88,1
24520,382,2.A.2.d,Monitoring,LV,Level,2.75,1
24521,382,2.B.1.a,Social Perceptiveness,IM,Importance,3,1
24522,382,2.B.1.a,Social Perceptiveness,LV,Level,2.88,1
24523,382,2.B.1.b,Coordination,IM,Importance,2.62,1
24524,382,2.B.1.b,Coordination,LV,Level,2.5,1
24525,382,2.B.1.c,Persuasion,IM,Importance,2.75,1
24526,382,2.B.1.c,Persuasion,LV,Level,2.38,1
24527,382,2.B.1.d,Negotiation,IM,Importance,2.38,1
24528,382,2.B.1.d,Negotiation,LV,Level,2.12,1
24529,382,2.B.1.e,Instructing,IM,Importance,1.38,1
24530,382,2.B.1.e,Instructing,LV,Level,0.5,1
24531,382,2.B.1.f,Service Orientation,IM,Importance,2.5,1
24532,382,2.B.1.f,Service Orientation,LV,Level,2.75,1
24533,382,2.B.2.i,Complex Problem Solving,IM,Importance,3,1
24534,382,2.B.2.i,Complex Problem Solving,LV,Level,2.88,1
24535,382,2.B.3.a,Operations Analysis,IM,Importance,2.88,1
24536,382,2.B.3.a,Operations Analysis,LV,Level,2.75,1
24537,382,2.B.3.b,Technology Design,IM,Importance,2.12,1
24538,382,2.B.3.b,Technology Design,LV,Level,2.12,1
24539,382,2.B.3.c,Equipment Selection,IM,Importance,2,1
24540,382,2.B.3.c,Equipment Selection,LV,Level,1.75,1
24541,382,2.B.3.d,Installation,IM,Importance,1.25,1
24542,382,2.B.3.d,Installation,LV,Level,0.5,1
24543,382,2.B.3.e,Programming,IM,Importance,1.5,1
24544,382,2.B.3.e,Programming,LV,Level,0.5,1
24545,382,2.B.3.g,Operation Monitoring,IM,Importance,2.38,1
24546,382,2.B.3.g,Operation Monitoring,LV,Level,2.38,1
24547,382,2.B.3.h,Operation and Control,IM,Importance,2.25,1
24548,382,2.B.3.h,Operation and Control,LV,Level,2.25,1
24549,382,2.B.3.j,Equipment Maintenance,IM,Importance,1,1
24550,382,2.B.3.j,Equipment Maintenance,LV,Level,0,1
24551,382,2.B.3.k,Troubleshooting,IM,Importance,2,1
24552,382,2.B.3.k,Troubleshooting,LV,Level,1.5,1
24553,382,2.B.3.l,Repairing,IM,Importance,1,1
24554,382,2.B.3.l,Repairing,LV,Level,0,1
24555,382,2.B.3.m,Quality Control Analysis,IM,Importance,2.38,1
24556,382,2.B.3.m,Quality Control Analysis,LV,Level,2.62,1
24557,382,2.B.4.e,Judgment and Decision Making,IM,Importance,3.25,1
24558,382,2.B.4.e,Judgment and Decision Making,LV,Level,3,1
24559,382,2.B.4.g,Systems Analysis,IM,Importance,2.12,1
24560,382,2.B.4.g,Systems Analysis,LV,Level,2.25,1
24561,382,2.B.4.h,Systems Evaluation,IM,Importance,2.25,1
24562,382,2.B.4.h,Systems Evaluation,LV,Level,2.5,1
24563,382,2.B.5.a,Time Management,IM,Importance,2.88,1
24564,382,2.B.5.a,Time Management,LV,Level,2.62,1
24565,382,2.B.5.b,Management of Financial Resources,IM,Importance,2.5,1
24566,382,2.B.5.b,Management of Financial Resources,LV,Level,2.5,1
24567,382,2.B.5.c,Management of Material Resources,IM,Importance,2.5,1
24568,382,2.B.5.c,Management of Material Resources,LV,Level,1.88,1
24569,382,2.B.5.d,Management of Personnel Resources,IM,Importance,2.12,1
24570,382,2.B.5.d,Management of Personnel Resources,LV,Level,1.75,1
24571,701,2.A.1.a,Reading Comprehension,IM,Importance,3.75,1
24572,701,2.A.1.a,Reading Comprehension,LV,Level,3.88,1
24573,701,2.A.1.b,Active Listening,IM,Importance,3.88,1
24574,701,2.A.1.b,Active Listening,LV,Level,3.88,1
24575,701,2.A.1.c,Writing,IM,Importance,3.25,1
24576,701,2.A.1.c,Writing,LV,Level,3.25,1
24577,701,2.A.1.d,Speaking,IM,Importance,3.38,1
24578,701,2.A.1.d,Speaking,LV,Level,3.5,1
24579,701,2.A.1.e,Mathematics,IM,Importance,2.38,1
24580,701,2.A.1.e,Mathematics,LV,Level,2.5,1
24581,701,2.A.1.f,Science,IM,Importance,1,1
24582,701,2.A.1.f,Science,LV,Level,0,1
24583,701,2.A.2.a,Critical Thinking,IM,Importance,3.5,1
24584,701,2.A.2.a,Critical Thinking,LV,Level,3.62,1
24585,701,2.A.2.b,Active Learning,IM,Importance,3.25,1
24586,701,2.A.2.b,Active Learning,LV,Level,3.38,1
24587,701,2.A.2.c,Learning Strategies,IM,Importance,2.75,1
24588,701,2.A.2.c,Learning Strategies,LV,Level,2.88,1
24589,701,2.A.2.d,Monitoring,IM,Importance,3.25,1
24590,701,2.A.2.d,Monitoring,LV,Level,3.25,1
24591,701,2.B.1.a,Social Perceptiveness,IM,Importance,3,1
24592,701,2.B.1.a,Social Perceptiveness,LV,Level,2.88,1
24593,701,2.B.1.b,Coordination,IM,Importance,3.38,1
24594,701,2.B.1.b,Coordination,LV,Level,3.75,1
24595,701,2.B.1.c,Persuasion,IM,Importance,3,1
24596,701,2.B.1.c,Persuasion,LV,Level,3,1
24597,701,2.B.1.d,Negotiation,IM,Importance,2.88,1
24598,701,2.B.1.d,Negotiation,LV,Level,3,1
24599,701,2.B.1.e,Instructing,IM,Importance,2.88,1
24600,701,2.B.1.e,Instructing,LV,Level,3,1
24601,701,2.B.1.f,Service Orientation,IM,Importance,2.75,1
24602,701,2.B.1.f,Service Orientation,LV,Level,2.88,1
24603,701,2.B.2.i,Complex Problem Solving,IM,Importance,3.25,1
24604,701,2.B.2.i,Complex Problem Solving,LV,Level,3.25,1
24605,701,2.B.3.a,Operations Analysis,IM,Importance,2,1
24606,701,2.B.3.a,Operations Analysis,LV,Level,1.38,1
24607,701,2.B.3.b,Technology Design,IM,Importance,2.12,1
24608,701,2.B.3.b,Technology Design,LV,Level,1.62,1
24609,701,2.B.3.c,Equipment Selection,IM,Importance,1.75,1
24610,701,2.B.3.c,Equipment Selection,LV,Level,1.25,1
24611,701,2.B.3.d,Installation,IM,Importance,1,1
24612,701,2.B.3.d,Installation,LV,Level,0,1
24613,701,2.B.3.e,Programming,IM,Importance,2.12,1
24614,701,2.B.3.e,Programming,LV,Level,1.38,1
24615,701,2.B.3.g,Operation Monitoring,IM,Importance,2.12,1
24616,701,2.B.3.g,Operation Monitoring,LV,Level,2,1
24617,701,2.B.3.h,Operation and Control,IM,Importance,2.25,1
24618,701,2.B.3.h,Operation and Control,LV,Level,1.75,1
24619,701,2.B.3.j,Equipment Maintenance,IM,Importance,1,1
24620,701,2.B.3.j,Equipment Maintenance,LV,Level,0,1
24621,701,2.B.3.k,Troubleshooting,IM,Importance,1,1
24622,701,2.B.3.k,Troubleshooting,LV,Level,0,1
24623,701,2.B.3.l,Repairing,IM,Importance,1,1
24624,701,2.B.3.l,Repairing,LV,Level,0,1
24625,701,2.B.3.m,Quality Control Analysis,IM,Importance,1.62,1
24626,701,2.B.3.m,Quality Control Analysis,LV,Level,1.12,1
24627,701,2.B.4.e,Judgment and Decision Making,IM,Importance,3.38,1
24628,701,2.B.4.e,Judgment and Decision Making,LV,Level,3,1
24629,701,2.B.4.g,Systems Analysis,IM,Importance,2.75,1
24630,701,2.B.4.g,Systems Analysis,LV,Level,2.88,1
24631,701,2.B.4.h,Systems Evaluation,IM,Importance,2.62,1
24632,701,2.B.4.h,Systems Evaluation,LV,Level,2.88,1
24633,701,2.B.5.a,Time Management,IM,Importance,3.5,1
24634,701,2.B.5.a,Time Management,LV,Level,3.25,1
24635,701,2.B.5.b,Management of Financial Resources,IM,Importance,2.12,1
24636,701,2.B.5.b,Management of Financial Resources,LV,Level,1.88,1
24637,701,2.B.5.c,Management of Material Resources,IM,Importance,2.12,1
24638,701,2.B.5.c,Management of Material Resources,LV,Level,1.88,1
24639,701,2.B.5.d,Management of Personnel Resources,IM,Importance,2.62,1
24640,701,2.B.5.d,Management of Personnel Resources,LV,Level,2.75,1
24641,180,2.A.1.a,Reading Comprehension,IM,Importance,3.75,1
24642,180,2.A.1.a,Reading Comprehension,LV,Level,4.38,1
24643,180,2.A.1.b,Active Listening,IM,Importance,3.88,1
24644,180,2.A.1.b,Active Listening,LV,Level,4,1
24645,180,2.A.1.c,Writing,IM,Importance,3.12,1
24646,180,2.A.1.c,Writing,LV,Level,4,1
24647,180,2.A.1.d,Speaking,IM,Importance,3.75,1
24648,180,2.A.1.d,Speaking,LV,Level,4.25,1
24649,180,2.A.1.e,Mathematics,IM,Importance,2.75,1
24650,180,2.A.1.e,Mathematics,LV,Level,3.62,1
24651,180,2.A.1.f,Science,IM,Importance,2.5,1
24652,180,2.A.1.f,Science,LV,Level,2.75,1
24653,180,2.A.2.a,Critical Thinking,IM,Importance,3.88,1
24654,180,2.A.2.a,Critical Thinking,LV,Level,4.12,1
24655,180,2.A.2.b,Active Learning,IM,Importance,3.12,1
24656,180,2.A.2.b,Active Learning,LV,Level,4.25,1
24657,180,2.A.2.c,Learning Strategies,IM,Importance,2.5,1
24658,180,2.A.2.c,Learning Strategies,LV,Level,3,1
24659,180,2.A.2.d,Monitoring,IM,Importance,3.12,1
24660,180,2.A.2.d,Monitoring,LV,Level,3.75,1
24661,180,2.B.1.a,Social Perceptiveness,IM,Importance,3.12,1
24662,180,2.B.1.a,Social Perceptiveness,LV,Level,3.38,1
24663,180,2.B.1.b,Coordination,IM,Importance,3,1
24664,180,2.B.1.b,Coordination,LV,Level,3.62,1
24665,180,2.B.1.c,Persuasion,IM,Importance,2.88,1
24666,180,2.B.1.c,Persuasion,LV,Level,3.62,1
24667,180,2.B.1.d,Negotiation,IM,Importance,2.62,1
24668,180,2.B.1.d,Negotiation,LV,Level,2.5,1
24669,180,2.B.1.e,Instructing,IM,Importance,2.88,1
24670,180,2.B.1.e,Instructing,LV,Level,3.25,1
24671,180,2.B.1.f,Service Orientation,IM,Importance,2.5,1
24672,180,2.B.1.f,Service Orientation,LV,Level,2.38,1
24673,180,2.B.2.i,Complex Problem Solving,IM,Importance,3.62,1
24674,180,2.B.2.i,Complex Problem Solving,LV,Level,3.88,1
24675,180,2.B.3.a,Operations Analysis,IM,Importance,3.38,1
24676,180,2.B.3.a,Operations Analysis,LV,Level,4.25,1
24677,180,2.B.3.b,Technology Design,IM,Importance,3,1
24678,180,2.B.3.b,Technology Design,LV,Level,3.62,1
24679,180,2.B.3.c,Equipment Selection,IM,Importance,1.75,1
24680,180,2.B.3.c,Equipment Selection,LV,Level,1.75,1
24681,180,2.B.3.d,Installation,IM,Importance,1.25,1
24682,180,2.B.3.d,Installation,LV,Level,0.38,1
24683,180,2.B.3.e,Programming,IM,Importance,1.62,1
24684,180,2.B.3.e,Programming,LV,Level,1.25,1
24685,180,2.B.3.g,Operation Monitoring,IM,Importance,2.38,1
24686,180,2.B.3.g,Operation Monitoring,LV,Level,2.38,1
24687,180,2.B.3.h,Operation and Control,IM,Importance,1.5,1
24688,180,2.B.3.h,Operation and Control,LV,Level,1.25,1
24689,180,2.B.3.j,Equipment Maintenance,IM,Importance,1,1
24690,180,2.B.3.j,Equipment Maintenance,LV,Level,0,1
24691,180,2.B.3.k,Troubleshooting,IM,Importance,1.5,1
24692,180,2.B.3.k,Troubleshooting,LV,Level,1.25,1
24693,180,2.B.3.l,Repairing,IM,Importance,1,1
24694,180,2.B.3.l,Repairing,LV,Level,0,1
24695,180,2.B.3.m,Quality Control Analysis,IM,Importance,2.75,1
24696,180,2.B.3.m,Quality Control Analysis,LV,Level,3.12,1
24697,180,2.B.4.e,Judgment and Decision Making,IM,Importance,3.38,1
24698,180,2.B.4.e,Judgment and Decision Making,LV,Level,3.75,1
24699,180,2.B.4.g,Systems Analysis,IM,Importance,3,1
24700,180,2.B.4.g,Systems Analysis,LV,Level,3.62,1
24701,180,2.B.4.h,Systems Evaluation,IM,Importance,2.88,1
24702,180,2.B.4.h,Systems Evaluation,LV,Level,3.75,1
24703,180,2.B.5.a,Time Management,IM,Importance,3.12,1
24704,180,2.B.5.a,Time Management,LV,Level,3.38,1
24705,180,2.B.5.b,Management of Financial Resources,IM,Importance,2,1
24706,180,2.B.5.b,Management of Financial Resources,LV,Level,1.62,1
24707,180,2.B.5.c,Management of Material Resources,IM,Importance,2,1
24708,180,2.B.5.c,Management of Material Resources,LV,Level,2.12,1
24709,180,2.B.5.d,Management of Personnel Resources,IM,Importance,2.88,1
24710,180,2.B.5.d,Management of Personnel Resources,LV,Level,2.88,1
24711,370,2.A.1.a,Reading Comprehension,IM,Importance,3.75,1
24712,370,2.A.1.a,Reading Comprehension,LV,Level,3.75,1
24713,370,2.A.1.b,Active Listening,IM,Importance,4,1
24714,370,2.A.1.b,Active Listening,LV,Level,3.88,1
24715,370,2.A.1.c,Writing,IM,Importance,3.5,1
24716,370,2.A.1.c,Writing,LV,Level,3.5,1
24717,370,2.A.1.d,Speaking,IM,Importance,3.88,1
24718,370,2.A.1.d,Speaking,LV,Level,3.62,1
24719,370,2.A.1.e,Mathematics,IM,Importance,2.25,1
24720,370,2.A.1.e,Mathematics,LV,Level,2.25,1
24721,370,2.A.1.f,Science,IM,Importance,1.12,1
24722,370,2.A.1.f,Science,LV,Level,0.25,1
24723,370,2.A.2.a,Critical Thinking,IM,Importance,4,1
24724,370,2.A.2.a,Critical Thinking,LV,Level,3.62,1
24725,370,2.A.2.b,Active Learning,IM,Importance,3.88,1
24726,370,2.A.2.b,Active Learning,LV,Level,3.38,1
24727,370,2.A.2.c,Learning Strategies,IM,Importance,3.12,1
24728,370,2.A.2.c,Learning Strategies,LV,Level,3.12,1
24729,370,2.A.2.d,Monitoring,IM,Importance,3.62,1
24730,370,2.A.2.d,Monitoring,LV,Level,3.75,1
24731,370,2.B.1.a,Social Perceptiveness,IM,Importance,3.88,1
24732,370,2.B.1.a,Social Perceptiveness,LV,Level,3.75,1
24733,370,2.B.1.b,Coordination,IM,Importance,3.88,1
24734,370,2.B.1.b,Coordination,LV,Level,3.75,1
24735,370,2.B.1.c,Persuasion,IM,Importance,3.62,1
24736,370,2.B.1.c,Persuasion,LV,Level,3.5,1
24737,370,2.B.1.d,Negotiation,IM,Importance,3.62,1
24738,370,2.B.1.d,Negotiation,LV,Level,3.38,1
24739,370,2.B.1.e,Instructing,IM,Importance,3.5,1
24740,370,2.B.1.e,Instructing,LV,Level,3.12,1
24741,370,2.B.1.f,Service Orientation,IM,Importance,3.62,1
24742,370,2.B.1.f,Service Orientation,LV,Level,3.25,1
24743,370,2.B.2.i,Complex Problem Solving,IM,Importance,3.75,1
24744,370,2.B.2.i,Complex Problem Solving,LV,Level,3.38,1
24745,370,2.B.3.a,Operations Analysis,IM,Importance,3.38,1
24746,370,2.B.3.a,Operations Analysis,LV,Level,3.38,1
24747,370,2.B.3.b,Technology Design,IM,Importance,1.75,1
24748,370,2.B.3.b,Technology Design,LV,Level,0.62,1
24749,370,2.B.3.c,Equipment Selection,IM,Importance,1.62,1
24750,370,2.B.3.c,Equipment Selection,LV,Level,0.62,1
24751,370,2.B.3.d,Installation,IM,Importance,1,1
24752,370,2.B.3.d,Installation,LV,Level,0,1
24753,370,2.B.3.e,Programming,IM,Importance,1.38,1
24754,370,2.B.3.e,Programming,LV,Level,0.62,1
24755,370,2.B.3.g,Operation Monitoring,IM,Importance,2.25,1
24756,370,2.B.3.g,Operation Monitoring,LV,Level,1.88,1
24757,370,2.B.3.h,Operation and Control,IM,Importance,1,1
24758,370,2.B.3.h,Operation and Control,LV,Level,0,1
24759,370,2.B.3.j,Equipment Maintenance,IM,Importance,1,1
24760,370,2.B.3.j,Equipment Maintenance,LV,Level,0,1
24761,370,2.B.3.k,Troubleshooting,IM,Importance,1.62,1
24762,370,2.B.3.k,Troubleshooting,LV,Level,1,1
24763,370,2.B.3.l,Repairing,IM,Importance,1,1
24764,370,2.B.3.l,Repairing,LV,Level,0,1
24765,370,2.B.3.m,Quality Control Analysis,IM,Importance,2.5,1
24766,370,2.B.3.m,Quality Control Analysis,LV,Level,2,1
