id,onet_id,element_id,element_name,scale_id,scale_name,data_value,active_status
7871,797,1.C.7.a,Innovation,IM,Importance,3.6,1
7872,797,1.C.7.b,Analytical Thinking,IM,Importance,4,1
7873,1000,1.C.1.a,Achievement/Effort,IM,Importance,4.05,1
7874,1000,1.C.1.b,Persistence,IM,Importance,4.28,1
7875,1000,1.C.1.c,Initiative,IM,Importance,4.49,1
7876,1000,1.C.2.b,Leadership,IM,Importance,3.72,1
7877,1000,1.C.3.a,Cooperation,IM,Importance,4.62,1
7878,1000,1.C.3.b,Concern for Others,IM,Importance,4.8,1
7879,1000,1.C.3.c,Social Orientation,IM,Importance,4.4,1
7880,1000,1.C.4.a,Self Control,IM,Importance,4.79,1
7881,1000,1.C.4.b,Stress Tolerance,IM,Importance,4.19,1
7882,1000,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.66,1
7883,1000,1.C.5.a,Dependability,IM,Importance,4.55,1
7884,1000,1.C.5.b,Attention to Detail,IM,Importance,4.46,1
7885,1000,1.C.5.c,Integrity,IM,Importance,4.65,1
7886,1000,1.C.6,Independence,IM,Importance,4.47,1
7887,1000,1.C.7.a,Innovation,IM,Importance,4.44,1
7888,1000,1.C.7.b,Analytical Thinking,IM,Importance,4.39,1
7889,328,1.C.1.a,Achievement/Effort,IM,Importance,4,1
7890,328,1.C.1.b,Persistence,IM,Importance,4.05,1
7891,328,1.C.1.c,Initiative,IM,Importance,4.41,1
7892,328,1.C.2.b,Leadership,IM,Importance,3.92,1
7893,328,1.C.3.a,Cooperation,IM,Importance,4.58,1
7894,328,1.C.3.b,Concern for Others,IM,Importance,4.5,1
7895,328,1.C.3.c,Social Orientation,IM,Importance,3.92,1
7896,328,1.C.4.a,Self Control,IM,Importance,4.53,1
7897,328,1.C.4.b,Stress Tolerance,IM,Importance,4.45,1
7898,328,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.37,1
7899,328,1.C.5.a,Dependability,IM,Importance,4.71,1
7900,328,1.C.5.b,Attention to Detail,IM,Importance,4.79,1
7901,328,1.C.5.c,Integrity,IM,Importance,4.66,1
7902,328,1.C.6,Independence,IM,Importance,4,1
7903,328,1.C.7.a,Innovation,IM,Importance,3.55,1
7904,328,1.C.7.b,Analytical Thinking,IM,Importance,3.84,1
7905,394,1.C.1.a,Achievement/Effort,IM,Importance,3.61,1
7906,394,1.C.1.b,Persistence,IM,Importance,3.9,1
7907,394,1.C.1.c,Initiative,IM,Importance,4,1
7908,394,1.C.2.b,Leadership,IM,Importance,4.23,1
7909,394,1.C.3.a,Cooperation,IM,Importance,3.83,1
7910,394,1.C.3.b,Concern for Others,IM,Importance,3.54,1
7911,394,1.C.3.c,Social Orientation,IM,Importance,3.55,1
7912,394,1.C.4.a,Self Control,IM,Importance,4.45,1
7913,394,1.C.4.b,Stress Tolerance,IM,Importance,4.4,1
7914,394,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.23,1
7915,394,1.C.5.a,Dependability,IM,Importance,4.59,1
7916,394,1.C.5.b,Attention to Detail,IM,Importance,4.38,1
7917,394,1.C.5.c,Integrity,IM,Importance,4.6,1
7918,394,1.C.6,Independence,IM,Importance,3.91,1
7919,394,1.C.7.a,Innovation,IM,Importance,3.67,1
7920,394,1.C.7.b,Analytical Thinking,IM,Importance,3.9,1
7921,406,1.C.1.a,Achievement/Effort,IM,Importance,4.02,1
7922,406,1.C.1.b,Persistence,IM,Importance,4.28,1
7923,406,1.C.1.c,Initiative,IM,Importance,4.23,1
7924,406,1.C.2.b,Leadership,IM,Importance,4.55,1
7925,406,1.C.3.a,Cooperation,IM,Importance,4.33,1
7926,406,1.C.3.b,Concern for Others,IM,Importance,4.24,1
7927,406,1.C.3.c,Social Orientation,IM,Importance,3.92,1
7928,406,1.C.4.a,Self Control,IM,Importance,4.81,1
7929,406,1.C.4.b,Stress Tolerance,IM,Importance,4.74,1
7930,406,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.11,1
7931,406,1.C.5.a,Dependability,IM,Importance,4.6,1
7932,406,1.C.5.b,Attention to Detail,IM,Importance,4.49,1
7933,406,1.C.5.c,Integrity,IM,Importance,4.84,1
7934,406,1.C.6,Independence,IM,Importance,3.84,1
7935,406,1.C.7.a,Innovation,IM,Importance,3.55,1
7936,406,1.C.7.b,Analytical Thinking,IM,Importance,4.13,1
7937,704,1.C.1.a,Achievement/Effort,IM,Importance,4.1,1
7938,704,1.C.1.b,Persistence,IM,Importance,4.19,1
7939,704,1.C.1.c,Initiative,IM,Importance,4.1,1
7940,704,1.C.2.b,Leadership,IM,Importance,4.58,1
7941,704,1.C.3.a,Cooperation,IM,Importance,4.22,1
7942,704,1.C.3.b,Concern for Others,IM,Importance,4.21,1
7943,704,1.C.3.c,Social Orientation,IM,Importance,3.62,1
7944,704,1.C.4.a,Self Control,IM,Importance,4.36,1
7945,704,1.C.4.b,Stress Tolerance,IM,Importance,4.45,1
7946,704,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.35,1
7947,704,1.C.5.a,Dependability,IM,Importance,4.36,1
7948,704,1.C.5.b,Attention to Detail,IM,Importance,4.22,1
7949,704,1.C.5.c,Integrity,IM,Importance,4.49,1
7950,704,1.C.6,Independence,IM,Importance,3.25,1
7951,704,1.C.7.a,Innovation,IM,Importance,3.77,1
7952,704,1.C.7.b,Analytical Thinking,IM,Importance,3.88,1
7953,434,1.C.1.a,Achievement/Effort,IM,Importance,4.22,1
7954,434,1.C.1.b,Persistence,IM,Importance,4.33,1
7955,434,1.C.1.c,Initiative,IM,Importance,4.34,1
7956,434,1.C.2.b,Leadership,IM,Importance,4.58,1
7957,434,1.C.3.a,Cooperation,IM,Importance,4.55,1
7958,434,1.C.3.b,Concern for Others,IM,Importance,4.44,1
7959,434,1.C.3.c,Social Orientation,IM,Importance,4.08,1
7960,434,1.C.4.a,Self Control,IM,Importance,4.34,1
7961,434,1.C.4.b,Stress Tolerance,IM,Importance,4.5,1
7962,434,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.4,1
7963,434,1.C.5.a,Dependability,IM,Importance,4.62,1
7964,434,1.C.5.b,Attention to Detail,IM,Importance,4.28,1
7965,434,1.C.5.c,Integrity,IM,Importance,4.55,1
7966,434,1.C.6,Independence,IM,Importance,4.02,1
7967,434,1.C.7.a,Innovation,IM,Importance,3.48,1
7968,434,1.C.7.b,Analytical Thinking,IM,Importance,4.18,1
7969,705,1.C.1.a,Achievement/Effort,IM,Importance,3.67,1
7970,705,1.C.1.b,Persistence,IM,Importance,4.07,1
7971,705,1.C.1.c,Initiative,IM,Importance,4.14,1
7972,705,1.C.2.b,Leadership,IM,Importance,4.04,1
7973,705,1.C.3.a,Cooperation,IM,Importance,4.49,1
7974,705,1.C.3.b,Concern for Others,IM,Importance,4.37,1
7975,705,1.C.3.c,Social Orientation,IM,Importance,3.97,1
7976,705,1.C.4.a,Self Control,IM,Importance,4.37,1
7977,705,1.C.4.b,Stress Tolerance,IM,Importance,4.37,1
7978,705,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.2,1
7979,705,1.C.5.a,Dependability,IM,Importance,4.6,1
7980,705,1.C.5.b,Attention to Detail,IM,Importance,4.3,1
7981,705,1.C.5.c,Integrity,IM,Importance,4.39,1
7982,705,1.C.6,Independence,IM,Importance,3.48,1
7983,705,1.C.7.a,Innovation,IM,Importance,3.63,1
7984,705,1.C.7.b,Analytical Thinking,IM,Importance,3.86,1
7985,436,1.C.1.a,Achievement/Effort,IM,Importance,3.81,1
7986,436,1.C.1.b,Persistence,IM,Importance,3.91,1
7987,436,1.C.1.c,Initiative,IM,Importance,4.09,1
7988,436,1.C.2.b,Leadership,IM,Importance,4.22,1
7989,436,1.C.3.a,Cooperation,IM,Importance,4.31,1
7990,436,1.C.3.b,Concern for Others,IM,Importance,4.06,1
7991,436,1.C.3.c,Social Orientation,IM,Importance,3.54,1
7992,436,1.C.4.a,Self Control,IM,Importance,4.21,1
7993,436,1.C.4.b,Stress Tolerance,IM,Importance,4.39,1
7994,436,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.96,1
7995,436,1.C.5.a,Dependability,IM,Importance,4.38,1
7996,436,1.C.5.b,Attention to Detail,IM,Importance,4.07,1
7997,436,1.C.5.c,Integrity,IM,Importance,4.18,1
7998,436,1.C.6,Independence,IM,Importance,3.65,1
7999,436,1.C.7.a,Innovation,IM,Importance,3.49,1
8000,436,1.C.7.b,Analytical Thinking,IM,Importance,3.83,1
8001,383,1.C.1.a,Achievement/Effort,IM,Importance,3.68,1
8002,383,1.C.1.b,Persistence,IM,Importance,3.95,1
8003,383,1.C.1.c,Initiative,IM,Importance,4.21,1
8004,383,1.C.2.b,Leadership,IM,Importance,4.03,1
8005,383,1.C.3.a,Cooperation,IM,Importance,4.32,1
8006,383,1.C.3.b,Concern for Others,IM,Importance,4.1,1
8007,383,1.C.3.c,Social Orientation,IM,Importance,3.54,1
8008,383,1.C.4.a,Self Control,IM,Importance,4.29,1
8009,383,1.C.4.b,Stress Tolerance,IM,Importance,4,1
8010,383,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.77,1
8011,383,1.C.5.a,Dependability,IM,Importance,4.28,1
8012,383,1.C.5.b,Attention to Detail,IM,Importance,4.35,1
8013,383,1.C.5.c,Integrity,IM,Importance,4.44,1
8014,383,1.C.6,Independence,IM,Importance,4.11,1
8015,383,1.C.7.a,Innovation,IM,Importance,3.42,1
8016,383,1.C.7.b,Analytical Thinking,IM,Importance,3.73,1
8017,385,1.C.1.a,Achievement/Effort,IM,Importance,4.16,1
8018,385,1.C.1.b,Persistence,IM,Importance,4.3,1
8019,385,1.C.1.c,Initiative,IM,Importance,4.52,1
8020,385,1.C.2.b,Leadership,IM,Importance,4.06,1
8021,385,1.C.3.a,Cooperation,IM,Importance,4.38,1
8022,385,1.C.3.b,Concern for Others,IM,Importance,4.03,1
8023,385,1.C.3.c,Social Orientation,IM,Importance,3.65,1
8024,385,1.C.4.a,Self Control,IM,Importance,4.25,1
8025,385,1.C.4.b,Stress Tolerance,IM,Importance,4.45,1
8026,385,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.29,1
8027,385,1.C.5.a,Dependability,IM,Importance,4.63,1
8028,385,1.C.5.b,Attention to Detail,IM,Importance,4.7,1
8029,385,1.C.5.c,Integrity,IM,Importance,4.77,1
8030,385,1.C.6,Independence,IM,Importance,4.33,1
8031,385,1.C.7.a,Innovation,IM,Importance,4.13,1
8032,385,1.C.7.b,Analytical Thinking,IM,Importance,4.52,1
8033,435,1.C.1.a,Achievement/Effort,IM,Importance,3.07,1
8034,435,1.C.1.b,Persistence,IM,Importance,4.01,1
8035,435,1.C.1.c,Initiative,IM,Importance,4.03,1
8036,435,1.C.2.b,Leadership,IM,Importance,4.03,1
8037,435,1.C.3.a,Cooperation,IM,Importance,4.03,1
8038,435,1.C.3.b,Concern for Others,IM,Importance,4.02,1
8039,435,1.C.3.c,Social Orientation,IM,Importance,3.08,1
8040,435,1.C.4.a,Self Control,IM,Importance,3.14,1
8041,435,1.C.4.b,Stress Tolerance,IM,Importance,3.14,1
8042,435,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.03,1
8043,435,1.C.5.a,Dependability,IM,Importance,3.18,1
8044,435,1.C.5.b,Attention to Detail,IM,Importance,3.14,1
8045,435,1.C.5.c,Integrity,IM,Importance,3.15,1
8046,435,1.C.6,Independence,IM,Importance,2.25,1
8047,435,1.C.7.a,Innovation,IM,Importance,3.08,1
8048,435,1.C.7.b,Analytical Thinking,IM,Importance,2.19,1
8049,89,1.C.1.a,Achievement/Effort,IM,Importance,2.95,1
8050,89,1.C.1.b,Persistence,IM,Importance,3.22,1
8051,89,1.C.1.c,Initiative,IM,Importance,3.55,1
8052,89,1.C.2.b,Leadership,IM,Importance,3.68,1
8053,89,1.C.3.a,Cooperation,IM,Importance,4.16,1
8054,89,1.C.3.b,Concern for Others,IM,Importance,4.06,1
8055,89,1.C.3.c,Social Orientation,IM,Importance,3.83,1
8056,89,1.C.4.a,Self Control,IM,Importance,4.51,1
8057,89,1.C.4.b,Stress Tolerance,IM,Importance,4.34,1
8058,89,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.75,1
8059,89,1.C.5.a,Dependability,IM,Importance,4.52,1
8060,89,1.C.5.b,Attention to Detail,IM,Importance,4.39,1
8061,89,1.C.5.c,Integrity,IM,Importance,4.79,1
8062,89,1.C.6,Independence,IM,Importance,3.85,1
8063,89,1.C.7.a,Innovation,IM,Importance,2.9,1
8064,89,1.C.7.b,Analytical Thinking,IM,Importance,3.54,1
8065,225,1.C.1.a,Achievement/Effort,IM,Importance,3.49,1
8066,225,1.C.1.b,Persistence,IM,Importance,4.23,1
8067,225,1.C.1.c,Initiative,IM,Importance,4.31,1
8068,225,1.C.2.b,Leadership,IM,Importance,4.32,1
8069,225,1.C.3.a,Cooperation,IM,Importance,4.23,1
8070,225,1.C.3.b,Concern for Others,IM,Importance,4.06,1
8071,225,1.C.3.c,Social Orientation,IM,Importance,3.79,1
8072,225,1.C.4.a,Self Control,IM,Importance,4.68,1
8073,225,1.C.4.b,Stress Tolerance,IM,Importance,4.75,1
8074,225,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.36,1
8075,225,1.C.5.a,Dependability,IM,Importance,4.59,1
8076,225,1.C.5.b,Attention to Detail,IM,Importance,4.64,1
8077,225,1.C.5.c,Integrity,IM,Importance,4.87,1
8078,225,1.C.6,Independence,IM,Importance,3.93,1
8079,225,1.C.7.a,Innovation,IM,Importance,3.31,1
8080,225,1.C.7.b,Analytical Thinking,IM,Importance,3.83,1
8081,823,1.C.1.a,Achievement/Effort,IM,Importance,4,1
8082,823,1.C.1.b,Persistence,IM,Importance,4.23,1
8083,823,1.C.1.c,Initiative,IM,Importance,4.32,1
8084,823,1.C.2.b,Leadership,IM,Importance,4.21,1
8085,823,1.C.3.a,Cooperation,IM,Importance,4.26,1
8086,823,1.C.3.b,Concern for Others,IM,Importance,4.16,1
8087,823,1.C.3.c,Social Orientation,IM,Importance,3.91,1
8088,823,1.C.4.a,Self Control,IM,Importance,4.65,1
8089,823,1.C.4.b,Stress Tolerance,IM,Importance,4.54,1
8090,823,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.37,1
8091,823,1.C.5.a,Dependability,IM,Importance,4.54,1
8092,823,1.C.5.b,Attention to Detail,IM,Importance,4.45,1
8093,823,1.C.5.c,Integrity,IM,Importance,4.86,1
8094,823,1.C.6,Independence,IM,Importance,4.01,1
8095,823,1.C.7.a,Innovation,IM,Importance,3.72,1
8096,823,1.C.7.b,Analytical Thinking,IM,Importance,4,1
8097,824,1.C.1.a,Achievement/Effort,IM,Importance,3.73,1
8098,824,1.C.1.b,Persistence,IM,Importance,3.83,1
8099,824,1.C.1.c,Initiative,IM,Importance,3.8,1
8100,824,1.C.2.b,Leadership,IM,Importance,3.65,1
8101,824,1.C.3.a,Cooperation,IM,Importance,3.95,1
8102,824,1.C.3.b,Concern for Others,IM,Importance,3.71,1
8103,824,1.C.3.c,Social Orientation,IM,Importance,3.41,1
8104,824,1.C.4.a,Self Control,IM,Importance,4.47,1
8105,824,1.C.4.b,Stress Tolerance,IM,Importance,4.32,1
8106,824,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.17,1
8107,824,1.C.5.a,Dependability,IM,Importance,4.6,1
8108,824,1.C.5.b,Attention to Detail,IM,Importance,4.75,1
8109,824,1.C.5.c,Integrity,IM,Importance,4.85,1
8110,824,1.C.6,Independence,IM,Importance,4.03,1
8111,824,1.C.7.a,Innovation,IM,Importance,3.42,1
8112,824,1.C.7.b,Analytical Thinking,IM,Importance,3.96,1
8113,244,1.C.1.a,Achievement/Effort,IM,Importance,4.11,1
8114,244,1.C.1.b,Persistence,IM,Importance,4.28,1
8115,244,1.C.1.c,Initiative,IM,Importance,4.44,1
8116,244,1.C.2.b,Leadership,IM,Importance,4.27,1
8117,244,1.C.3.a,Cooperation,IM,Importance,4.5,1
8118,244,1.C.3.b,Concern for Others,IM,Importance,4.37,1
8119,244,1.C.3.c,Social Orientation,IM,Importance,3.85,1
8120,244,1.C.4.a,Self Control,IM,Importance,4.63,1
8121,244,1.C.4.b,Stress Tolerance,IM,Importance,4.69,1
8122,244,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.28,1
8123,244,1.C.5.a,Dependability,IM,Importance,4.6,1
8124,244,1.C.5.b,Attention to Detail,IM,Importance,4.55,1
8125,244,1.C.5.c,Integrity,IM,Importance,4.84,1
8126,244,1.C.6,Independence,IM,Importance,3.82,1
8127,244,1.C.7.a,Innovation,IM,Importance,3.69,1
8128,244,1.C.7.b,Analytical Thinking,IM,Importance,4.08,1
8129,530,1.C.1.a,Achievement/Effort,IM,Importance,3.56,1
8130,530,1.C.1.b,Persistence,IM,Importance,3.78,1
8131,530,1.C.1.c,Initiative,IM,Importance,3.54,1
8132,530,1.C.2.b,Leadership,IM,Importance,3.43,1
8133,530,1.C.3.a,Cooperation,IM,Importance,3.86,1
8134,530,1.C.3.b,Concern for Others,IM,Importance,3.61,1
8135,530,1.C.3.c,Social Orientation,IM,Importance,3.53,1
8136,530,1.C.4.a,Self Control,IM,Importance,4.5,1
8137,530,1.C.4.b,Stress Tolerance,IM,Importance,4.34,1
8138,530,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.22,1
8139,530,1.C.5.a,Dependability,IM,Importance,4.36,1
8140,530,1.C.5.b,Attention to Detail,IM,Importance,4.2,1
8141,530,1.C.5.c,Integrity,IM,Importance,4.87,1
8142,530,1.C.6,Independence,IM,Importance,3.61,1
8143,530,1.C.7.a,Innovation,IM,Importance,2.97,1
8144,530,1.C.7.b,Analytical Thinking,IM,Importance,3.84,1
8145,559,1.C.1.a,Achievement/Effort,IM,Importance,4.22,1
8146,559,1.C.1.b,Persistence,IM,Importance,4.12,1
8147,559,1.C.1.c,Initiative,IM,Importance,4.44,1
8148,559,1.C.2.b,Leadership,IM,Importance,3.38,1
8149,559,1.C.3.a,Cooperation,IM,Importance,4.06,1
8150,559,1.C.3.b,Concern for Others,IM,Importance,3.03,1
8151,559,1.C.3.c,Social Orientation,IM,Importance,3,1
8152,559,1.C.4.a,Self Control,IM,Importance,3.62,1
8153,559,1.C.4.b,Stress Tolerance,IM,Importance,3.88,1
8154,559,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.22,1
8155,559,1.C.5.a,Dependability,IM,Importance,4.41,1
8156,559,1.C.5.b,Attention to Detail,IM,Importance,4.88,1
8157,559,1.C.5.c,Integrity,IM,Importance,4.81,1
8158,559,1.C.6,Independence,IM,Importance,4,1
8159,559,1.C.7.a,Innovation,IM,Importance,4.06,1
8160,559,1.C.7.b,Analytical Thinking,IM,Importance,4.91,1
8161,412,1.C.1.a,Achievement/Effort,IM,Importance,3.93,1
8162,412,1.C.1.b,Persistence,IM,Importance,4.09,1
8163,412,1.C.1.c,Initiative,IM,Importance,4.39,1
8164,412,1.C.2.b,Leadership,IM,Importance,4.06,1
8165,412,1.C.3.a,Cooperation,IM,Importance,4.12,1
8166,412,1.C.3.b,Concern for Others,IM,Importance,4.06,1
8167,412,1.C.3.c,Social Orientation,IM,Importance,3.08,1
8168,412,1.C.4.a,Self Control,IM,Importance,4.48,1
8169,412,1.C.4.b,Stress Tolerance,IM,Importance,4.54,1
8170,412,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.5,1
8171,412,1.C.5.a,Dependability,IM,Importance,4.58,1
8172,412,1.C.5.b,Attention to Detail,IM,Importance,4.51,1
8173,412,1.C.5.c,Integrity,IM,Importance,4.85,1
8174,412,1.C.6,Independence,IM,Importance,4.52,1
8175,412,1.C.7.a,Innovation,IM,Importance,3.74,1
8176,412,1.C.7.b,Analytical Thinking,IM,Importance,3.68,1
8177,776,1.C.1.a,Achievement/Effort,IM,Importance,3.44,1
8178,776,1.C.1.b,Persistence,IM,Importance,3.39,1
8179,776,1.C.1.c,Initiative,IM,Importance,3.29,1
8180,776,1.C.2.b,Leadership,IM,Importance,2.8,1
8181,776,1.C.3.a,Cooperation,IM,Importance,3.7,1
8182,776,1.C.3.b,Concern for Others,IM,Importance,3.69,1
8183,776,1.C.3.c,Social Orientation,IM,Importance,3.3,1
8184,776,1.C.4.a,Self Control,IM,Importance,4.56,1
8185,776,1.C.4.b,Stress Tolerance,IM,Importance,4.33,1
8186,776,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.1,1
8187,776,1.C.5.a,Dependability,IM,Importance,4.23,1
8188,776,1.C.5.b,Attention to Detail,IM,Importance,4.3,1
8189,776,1.C.5.c,Integrity,IM,Importance,4.51,1
8190,776,1.C.6,Independence,IM,Importance,4.39,1
8191,776,1.C.7.a,Innovation,IM,Importance,3.44,1
8192,776,1.C.7.b,Analytical Thinking,IM,Importance,3.34,1
8193,825,1.C.1.a,Achievement/Effort,IM,Importance,4.01,1
8194,825,1.C.1.b,Persistence,IM,Importance,4.28,1
8195,825,1.C.1.c,Initiative,IM,Importance,4.35,1
8196,825,1.C.2.b,Leadership,IM,Importance,4.64,1
8197,825,1.C.3.a,Cooperation,IM,Importance,4.35,1
8198,825,1.C.3.b,Concern for Others,IM,Importance,4.42,1
8199,825,1.C.3.c,Social Orientation,IM,Importance,4.03,1
8200,825,1.C.4.a,Self Control,IM,Importance,4.76,1
8201,825,1.C.4.b,Stress Tolerance,IM,Importance,4.7,1
8202,825,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.26,1
8203,825,1.C.5.a,Dependability,IM,Importance,4.75,1
8204,825,1.C.5.b,Attention to Detail,IM,Importance,4.71,1
8205,825,1.C.5.c,Integrity,IM,Importance,4.87,1
8206,825,1.C.6,Independence,IM,Importance,4.11,1
8207,825,1.C.7.a,Innovation,IM,Importance,3.23,1
8208,825,1.C.7.b,Analytical Thinking,IM,Importance,3.84,1
8209,959,1.C.1.a,Achievement/Effort,IM,Importance,3.64,1
8210,959,1.C.1.b,Persistence,IM,Importance,4.21,1
8211,959,1.C.1.c,Initiative,IM,Importance,4.12,1
8212,959,1.C.2.b,Leadership,IM,Importance,4.19,1
8213,959,1.C.3.a,Cooperation,IM,Importance,4.24,1
8214,959,1.C.3.b,Concern for Others,IM,Importance,4.24,1
8215,959,1.C.3.c,Social Orientation,IM,Importance,3.95,1
8216,959,1.C.4.a,Self Control,IM,Importance,4.8,1
8217,959,1.C.4.b,Stress Tolerance,IM,Importance,4.63,1
8218,959,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.07,1
8219,959,1.C.5.a,Dependability,IM,Importance,4.65,1
8220,959,1.C.5.b,Attention to Detail,IM,Importance,4.61,1
8221,959,1.C.5.c,Integrity,IM,Importance,4.92,1
8222,959,1.C.6,Independence,IM,Importance,3.86,1
8223,959,1.C.7.a,Innovation,IM,Importance,3.14,1
8224,959,1.C.7.b,Analytical Thinking,IM,Importance,3.91,1
8225,1062,1.C.1.a,Achievement/Effort,IM,Importance,3.33,1
8226,1062,1.C.1.b,Persistence,IM,Importance,3.47,1
8227,1062,1.C.1.c,Initiative,IM,Importance,3.69,1
8228,1062,1.C.2.b,Leadership,IM,Importance,3.32,1
8229,1062,1.C.3.a,Cooperation,IM,Importance,3.82,1
8230,1062,1.C.3.b,Concern for Others,IM,Importance,3.95,1
8231,1062,1.C.3.c,Social Orientation,IM,Importance,3.72,1
8232,1062,1.C.4.a,Self Control,IM,Importance,4.45,1
8233,1062,1.C.4.b,Stress Tolerance,IM,Importance,3.88,1
8234,1062,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.16,1
8235,1062,1.C.5.a,Dependability,IM,Importance,4.25,1
8236,1062,1.C.5.b,Attention to Detail,IM,Importance,4.23,1
8237,1062,1.C.5.c,Integrity,IM,Importance,4.73,1
8238,1062,1.C.6,Independence,IM,Importance,3.83,1
8239,1062,1.C.7.a,Innovation,IM,Importance,3.2,1
8240,1062,1.C.7.b,Analytical Thinking,IM,Importance,3.19,1
8241,41,1.C.1.a,Achievement/Effort,IM,Importance,3.74,1
8242,41,1.C.1.b,Persistence,IM,Importance,3.87,1
8243,41,1.C.1.c,Initiative,IM,Importance,3.97,1
8244,41,1.C.2.b,Leadership,IM,Importance,3.56,1
8245,41,1.C.3.a,Cooperation,IM,Importance,4.41,1
8246,41,1.C.3.b,Concern for Others,IM,Importance,4.29,1
8247,41,1.C.3.c,Social Orientation,IM,Importance,3.74,1
8248,41,1.C.4.a,Self Control,IM,Importance,4.48,1
8249,41,1.C.4.b,Stress Tolerance,IM,Importance,4.51,1
8250,41,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.2,1
8251,41,1.C.5.a,Dependability,IM,Importance,4.52,1
8252,41,1.C.5.b,Attention to Detail,IM,Importance,4.13,1
8253,41,1.C.5.c,Integrity,IM,Importance,4.63,1
8254,41,1.C.6,Independence,IM,Importance,4.34,1
8255,41,1.C.7.a,Innovation,IM,Importance,4.03,1
8256,41,1.C.7.b,Analytical Thinking,IM,Importance,3.98,1
8257,847,1.C.1.a,Achievement/Effort,IM,Importance,3.89,1
8258,847,1.C.1.b,Persistence,IM,Importance,4.29,1
8259,847,1.C.1.c,Initiative,IM,Importance,4.36,1
8260,847,1.C.2.b,Leadership,IM,Importance,3.28,1
8261,847,1.C.3.a,Cooperation,IM,Importance,3.92,1
8262,847,1.C.3.b,Concern for Others,IM,Importance,3.28,1
8263,847,1.C.3.c,Social Orientation,IM,Importance,2.99,1
8264,847,1.C.4.a,Self Control,IM,Importance,4.27,1
8265,847,1.C.4.b,Stress Tolerance,IM,Importance,4.21,1
8266,847,1.C.4.c,Adaptability/Flexibility,IM,Importance,4.14,1
8267,847,1.C.5.a,Dependability,IM,Importance,4.58,1
8268,847,1.C.5.b,Attention to Detail,IM,Importance,4.67,1
8269,847,1.C.5.c,Integrity,IM,Importance,4.92,1
8270,847,1.C.6,Independence,IM,Importance,4.35,1
8271,847,1.C.7.a,Innovation,IM,Importance,3.64,1
8272,847,1.C.7.b,Analytical Thinking,IM,Importance,4.16,1
8273,458,1.C.1.a,Achievement/Effort,IM,Importance,3.89,1
8274,458,1.C.1.b,Persistence,IM,Importance,3.94,1
8275,458,1.C.1.c,Initiative,IM,Importance,4.2,1
8276,458,1.C.2.b,Leadership,IM,Importance,3.77,1
8277,458,1.C.3.a,Cooperation,IM,Importance,4.38,1
8278,458,1.C.3.b,Concern for Others,IM,Importance,3.96,1
8279,458,1.C.3.c,Social Orientation,IM,Importance,3.49,1
8280,458,1.C.4.a,Self Control,IM,Importance,4.42,1
8281,458,1.C.4.b,Stress Tolerance,IM,Importance,4.23,1
8282,458,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.98,1
8283,458,1.C.5.a,Dependability,IM,Importance,4.66,1
8284,458,1.C.5.b,Attention to Detail,IM,Importance,4.46,1
8285,458,1.C.5.c,Integrity,IM,Importance,4.68,1
8286,458,1.C.6,Independence,IM,Importance,4.24,1
8287,458,1.C.7.a,Innovation,IM,Importance,3.84,1
8288,458,1.C.7.b,Analytical Thinking,IM,Importance,4.04,1
8289,945,1.C.1.a,Achievement/Effort,IM,Importance,2.91,1
8290,945,1.C.1.b,Persistence,IM,Importance,3.17,1
8291,945,1.C.1.c,Initiative,IM,Importance,3.19,1
8292,945,1.C.2.b,Leadership,IM,Importance,3.43,1
8293,945,1.C.3.a,Cooperation,IM,Importance,3.64,1
8294,945,1.C.3.b,Concern for Others,IM,Importance,3.38,1
8295,945,1.C.3.c,Social Orientation,IM,Importance,2.92,1
8296,945,1.C.4.a,Self Control,IM,Importance,3.84,1
8297,945,1.C.4.b,Stress Tolerance,IM,Importance,3.43,1
8298,945,1.C.4.c,Adaptability/Flexibility,IM,Importance,3.47,1
8299,945,1.C.5.a,Dependability,IM,Importance,3.99,1
